strain,growth_rate_ratio,mtdna_ratio,simulation_index,time,mean_h,nspl,ndau,ngen,startbud
WT (ic) and WT (il),0.9970296856337968,1.31,35,8.90217786,0.5569545929018789,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,35,10.38587417,0.5557569226750261,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,35,11.86957048,0.5560767520920502,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,35,13.35326679,0.5565293136164365,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,35,14.8369631,0.5560475418427172,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,35,16.32065941,0.5556721483497565,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,35,17.80435572,0.5549844044980711,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,35,19.28805203,0.5546068700800342,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,35,20.77174834,0.5541651712996479,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,1.48369631,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,2.96739262,0.56328125,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,4.45108893,0.564453125,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,5.93478524,0.562890625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,7.41848155,0.5643880208333333,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,8.90217786,0.5635933420365535,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,10.38587417,0.5614879864194307,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,11.86957048,0.5603758169934641,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,13.35326679,0.5600994569129097,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,14.8369631,0.5600749721567087,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,16.32065941,0.5597151841647807,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,17.80435572,0.5594889222712012,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,19.28805203,0.5591423974817853,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,36,20.77174834,0.558718722808591,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,1.48369631,0.5651041666666666,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,2.96739262,0.5635416666666667,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,4.45108893,0.569984243697479,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,5.93478524,0.5635548523206751,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,7.41848155,0.5637883192389006,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,8.90217786,0.563540565539112,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,10.38587417,0.5640620867495372,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,11.86957048,0.5646065090716461,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,13.35326679,0.5643895445203209,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,14.8369631,0.5638394339309429,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,16.32065941,0.5632091645885287,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,17.80435572,0.5629478851083664,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,19.28805203,0.5625145823004204,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,37,20.77174834,0.5620934228089934,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,1.48369631,0.5661458333333333,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,2.96739262,0.5671875,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,4.45108893,0.5713541666666667,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,5.93478524,0.5676432291666667,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,7.41848155,0.5725690823774765,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,8.90217786,0.5724706266318538,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,10.38587417,0.5715335859905907,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,11.86957048,0.5705639884846899,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,13.35326679,0.5701472562373125,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,14.8369631,0.5698259472925135,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,16.32065941,0.5694604557090813,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,17.80435572,0.5690484234696812,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,19.28805203,0.5687053775226094,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,38,20.77174834,0.568263515043592,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,1.48369631,0.5671875,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,2.96739262,0.56484375,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,4.45108893,0.559765625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,5.93478524,0.5613256784968684,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,7.41848155,0.5612264890282131,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,8.90217786,0.5606665793609219,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,10.38587417,0.5598712657232704,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,11.86957048,0.5599857264732905,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,13.35326679,0.5590834428383705,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,14.8369631,0.5583103085323334,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,16.32065941,0.5579904333794375,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,17.80435572,0.557669878505135,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,19.28805203,0.5572525324420787,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,39,20.77174834,0.5567924360740448,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,1.48369631,0.5666666666666667,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,2.96739262,0.5684895833333333,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,4.45108893,0.5690376569037657,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,5.93478524,0.5745292887029289,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,7.41848155,0.5767313746065058,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,8.90217786,0.5775743029984218,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,10.38587417,0.5780303529101922,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,11.86957048,0.5776965792248879,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,13.35326679,0.5774286987522281,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,14.8369631,0.5773065451601177,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,16.32065941,0.5767566907760804,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,17.80435572,0.5763651859461341,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,19.28805203,0.5759790758626981,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,40,20.77174834,0.5755877659574468,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,1.48369631,0.5609375,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,2.96739262,0.5640625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,4.45108893,0.5675993723849372,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,5.93478524,0.5684086134453782,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,7.41848155,0.5682773109243697,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,8.90217786,0.5685887309110058,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,10.38587417,0.5686264822134387,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,11.86957048,0.5676890991822738,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,13.35326679,0.5670196877681695,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,14.8369631,0.5667730540406545,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,16.32065941,0.5663741250641205,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,17.80435572,0.5659585041620077,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,19.28805203,0.5656187296342666,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,41,20.77174834,0.5651769779507133,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,1.48369631,0.5651041666666666,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,2.96739262,0.5667016806722689,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,4.45108893,0.5673786919831224,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,5.93478524,0.5654193205944799,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,7.41848155,0.5672770700636943,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,8.90217786,0.5678357712765958,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,10.38587417,0.5685953299627461,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,11.86957048,0.5682662203570477,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,13.35326679,0.5681157064746283,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,14.8369631,0.567901814024899,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,16.32065941,0.5674972846520178,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,17.80435572,0.5669417703097164,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,19.28805203,0.5665132380589484,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,42,20.77174834,0.5660681142697847,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,1.48369631,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,2.96739262,0.5575520833333333,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,4.45108893,0.5569010416666667,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,5.93478524,0.555859375,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,7.41848155,0.5562108967674662,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,8.90217786,0.5563511221294363,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,10.38587417,0.555531045751634,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,11.86957048,0.5556464276367443,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,13.35326679,0.5555435031763705,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,14.8369631,0.555386736935283,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,16.32065941,0.5549332551156037,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,17.80435572,0.5545189227483674,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,19.28805203,0.5541105726727332,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,43,20.77174834,0.5536245816127824,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,1.48369631,0.5640625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,2.96739262,0.5700520833333333,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,4.45108893,0.566015625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,5.93478524,0.5651150627615062,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,7.41848155,0.5677356020942408,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,8.90217786,0.5658774921301154,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,10.38587417,0.5646249015489629,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,11.86957048,0.5650531180107881,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,13.35326679,0.5645733232409662,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,14.8369631,0.5644267505434425,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,16.32065941,0.5641094862833026,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,17.80435572,0.5636699309183648,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,19.28805203,0.5632278883104004,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,44,20.77174834,0.5628312606649775,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,1.48369631,0.5645833333333333,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,2.96739262,0.559375,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,4.45108893,0.566015625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,5.93478524,0.5565104166666667,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,7.41848155,0.5605774244004171,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,8.90217786,0.5596146322378717,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,10.38587417,0.5594737013834508,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,11.86957048,0.5595796301137106,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,13.35326679,0.5592997480696243,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,14.8369631,0.5584605082080015,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,16.32065941,0.5578623574768272,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,17.80435572,0.557491131839979,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,19.28805203,0.5571623408785437,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,45,20.77174834,0.5566583118139076,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,1.48369631,0.5630208333333333,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,2.96739262,0.5627626050420168,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,4.45108893,0.5689338235294118,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,5.93478524,0.5692763157894737,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,7.41848155,0.5699420442571127,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,8.90217786,0.5699208443271768,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,10.38587417,0.5674098890942699,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,11.86957048,0.5672635179799048,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,13.35326679,0.5672154202514891,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,14.8369631,0.5668526157108306,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,16.32065941,0.5663159552946638,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,17.80435572,0.5657206039806115,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,19.28805203,0.5653466572907665,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,46,20.77174834,0.5649150755519504,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,1.48369631,0.5630296610169492,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,2.96739262,0.5640889830508474,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,4.45108893,0.5698450854700855,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,5.93478524,0.573139721627409,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,7.41848155,0.5720355995717344,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,8.90217786,0.5696921942060086,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,10.38587417,0.567611804995971,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,11.86957048,0.5674315552266918,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,13.35326679,0.5671840280115817,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,14.8369631,0.5668765589187003,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,16.32065941,0.5665734497367,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,17.80435572,0.5659368689215794,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,19.28805203,0.5655029422834572,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,47,20.77174834,0.5650480419097784,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,1.48369631,0.5651041666666666,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,2.96739262,0.56875,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,4.45108893,0.5690104166666666,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,5.93478524,0.5684368475991649,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,7.41848155,0.5699451410658307,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,8.90217786,0.5680657412257727,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,10.38587417,0.5651314926547744,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,11.86957048,0.5651431573417389,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,13.35326679,0.5652385609098679,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,14.8369631,0.5648400727428327,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,16.32065941,0.5641414578287447,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,17.80435572,0.5636125554602583,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,19.28805203,0.5631573637121813,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,48,20.77174834,0.5626942036758035,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,1.48369631,0.5603813559322034,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,2.96739262,0.5630296610169492,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,4.45108893,0.567134533898305,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,5.93478524,0.5673993644067796,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,7.41848155,0.5680400743099787,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,8.90217786,0.5681153641679958,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,10.38587417,0.5689844373503591,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,11.86957048,0.5684819168775809,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,13.35326679,0.5683842398187029,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,14.8369631,0.5679502903484182,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,16.32065941,0.5672570013033452,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,17.80435572,0.5667582624407137,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,19.28805203,0.5662747374459817,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,49,20.77174834,0.5657991271501578,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,1.48369631,0.5604166666666667,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,2.96739262,0.5614583333333333,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,4.45108893,0.5541666666666667,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,5.93478524,0.5588465553235908,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,7.41848155,0.5541644874476988,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,8.90217786,0.5528745416448402,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,10.38587417,0.5545748098610018,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,11.86957048,0.5537841252132826,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,13.35326679,0.5531566237350506,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,14.8369631,0.552529766799329,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,16.32065941,0.5522164076519105,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,17.80435572,0.551683563941127,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,19.28805203,0.5512101680932248,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,50,20.77174834,0.5507717481756498,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,51,0.0,0.5625,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,51,1.48369631,0.5739583333333333,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,51,2.96739262,0.5723958333333333,5,11,14,32
WT (ic) and WT (il),0.9970296856337968,1.31,51,4.45108893,0.5700520833333333,5,11,14,32
